MusicXML Sağ El Transcript (RH only, repeat+volta+DC/DS/Coda, TS-based)
Generated UTC: 2025-09-18T06:25:18.152298+00:00
Linear measures: 2000
Events: 12235
Script version: 1.0.0
---
time_sec	dur_sec	pitches_sci	dyn	art
859.750	0.125	A5		
859.875	0.125	G5		
860.000	0.125	F5		
860.125	0.125	E5		
860.750	0.500	B4		
861.250	0.500	D5		
861.250	0.250	A4		staccato
861.500	0.250	C5		
861.500	0.250	B4		staccato
861.750	0.250	D5		
862.750	0.250	C5		staccato
863.000	0.250	E5		
863.000	0.250	C5		staccato
863.250	0.250	E5		
863.250	0.125	F5		
863.375	0.125	E5		
863.500	0.125	D5		
863.625	0.125	C5		
864.250	0.500	B4		
864.250	0.250	G#4		
864.500	0.250	E4		
864.750	0.250	A4		staccato
865.000	0.250	C5		
865.000	0.250	B4		staccato
865.250	0.250	D5		
865.750	0.250	C5		staccato
866.000	0.250	E5		
866.000	0.250	C5		staccato
866.250	0.250	E5		
866.250	0.125	F5		
866.375	0.125	E5		
866.500	0.125	D5		
866.625	0.125	C5		
867.250	0.500	G#4		
867.750	0.500	B4		
867.750	0.125	B4		
867.875	0.125	A4		
868.000	0.125	G#4		
868.125	0.125	A4		
868.750	0.250	C5		staccato
869.000	0.250	rest		
869.250	0.125	D5		
869.375	0.125	C5		
869.500	0.125	B4		
869.625	0.125	C5		
870.500	0.250	E5		staccato
870.750	0.250	rest		
871.000	0.125	F5		
871.125	0.125	E5		
871.250	0.125	D#5		
871.375	0.125	E5		
872.250	0.125	B5		
872.375	0.125	A5		
872.500	0.125	G#5		
872.625	0.125	A5		
872.750	0.125	B5		
872.875	0.125	A5		
873.000	0.125	G#5		
873.125	0.125	A5		
873.750	0.500	C6		
874.250	0.250	A5		staccato
874.500	0.250	B5		staccato
875.500	0.250	C6		staccato
875.750	0.250	B5		staccato
876.000	0.250	A5		staccato
876.250	0.250	G#5		staccato
877.000	0.250	A5		staccato
877.250	0.250	E5		staccato
877.500	0.250	F5		staccato
877.750	0.250	D5		staccato
878.500	0.500	C5		
879.000	0.375	B4		
879.000	0.062	C5		
879.062	0.062	B4		
879.125	0.062	C5		
879.188	0.062	B4		
879.250	0.062	C5		
879.312	0.062	B4		
879.375	0.062	A4		
879.438	0.062	B4		
880.500	0.500	A4		
881.500	0.250	C5		staccato
881.750	0.250	E5		
881.750	0.250	D5		staccato
882.000	0.250	F5		
882.500	0.250	E5		staccato
882.750	0.250	G5		
882.750	0.250	E5		staccato
883.000	0.250	G5		
883.000	0.125	A5		
883.125	0.125	G5		
883.250	0.125	F5		
883.375	0.125	E5		
884.000	0.500	D5		
884.000	0.250	B4		
884.250	0.250	G4		
884.500	0.250	C5		staccato
884.750	0.250	E5		
884.750	0.250	D5		staccato
885.000	0.250	F5		
885.500	0.250	E5		staccato
885.750	0.250	G5		
885.750	0.250	E5		staccato
886.000	0.250	G5		
886.000	0.125	A5		
886.125	0.125	G5		
886.250	0.125	F5		
886.375	0.125	E5		
887.000	0.500	B4		
887.500	0.500	D5		
887.500	0.250	A4		staccato
887.750	0.250	C5		
887.750	0.250	B4		staccato
888.000	0.250	D5		
889.000	0.250	C5		staccato
889.250	0.250	E5		
889.250	0.250	C5		staccato
889.500	0.250	E5		
889.500	0.125	F5		
889.625	0.125	E5		
889.750	0.125	D5		
889.875	0.125	C5		
890.500	0.500	B4		
890.500	0.250	G#4		
890.750	0.250	E4		
891.000	0.250	A4		staccato
891.250	0.250	C5		
891.250	0.250	B4		staccato
891.500	0.250	D5		
892.000	0.250	C5		staccato
892.250	0.250	E5		
892.250	0.250	C5		staccato
892.500	0.250	E5		
892.500	0.125	F5		
892.625	0.125	E5		
892.750	0.125	D5		
892.875	0.125	C5		
893.500	0.500	G#4		
894.000	0.500	B4		
894.000	0.125	B4		
894.125	0.125	A4		
894.250	0.125	G#4		
894.375	0.125	A4		
895.000	0.250	C5		staccato
895.250	0.250	rest		
895.500	0.125	D5		
895.625	0.125	C5		
895.750	0.125	B4		
895.875	0.125	C5		
896.750	0.250	E5		staccato
897.000	0.250	rest		
897.250	0.125	F5		
897.375	0.125	E5		
897.500	0.125	D#5		
897.625	0.125	E5		
898.500	0.125	B5		
898.625	0.125	A5		
898.750	0.125	G#5		
898.875	0.125	A5		
899.000	0.125	B5		
899.125	0.125	A5		
899.250	0.125	G#5		
899.375	0.125	A5		
900.000	0.500	C6		
900.500	0.250	A5		staccato
900.750	0.250	B5		staccato
901.750	0.250	C6		staccato
902.000	0.250	B5		staccato
902.250	0.250	A5		staccato
902.500	0.250	G#5		staccato
903.250	0.250	A5		staccato
903.500	0.250	E5		staccato
903.750	0.250	F5		staccato
904.000	0.250	D5		staccato
904.750	0.500	C5		
905.250	0.375	B4		
905.250	0.062	C5		
905.312	0.062	B4		
905.375	0.062	C5		
905.438	0.062	B4		
905.500	0.062	C5		
905.562	0.062	B4		
905.625	0.062	A4		
905.688	0.062	B4		
906.750	0.500	A4		
907.750	0.250	C5		staccato
908.000	0.250	E5		
908.000	0.250	D5		staccato
908.250	0.250	F5		
908.750	0.250	E5		staccato
909.000	0.250	G5		
909.000	0.250	E5		staccato
909.250	0.250	G5		
909.250	0.125	A5		
909.375	0.125	G5		
909.500	0.125	F5		
909.625	0.125	E5		
910.250	0.500	D5		
910.250	0.250	B4		
910.500	0.250	G4		
910.750	0.250	C5		staccato
911.000	0.250	E5		
911.000	0.250	D5		staccato
911.250	0.250	F5		
911.750	0.250	E5		staccato
912.000	0.250	G5		
912.000	0.250	E5		staccato
912.250	0.250	G5		
912.250	0.125	A5		
912.375	0.125	G5		
912.500	0.125	F5		
912.625	0.125	E5		
913.250	0.500	B4		
913.750	0.500	D5		
913.750	0.250	A4		staccato
914.000	0.250	C5		
914.000	0.250	B4		staccato
914.250	0.250	D5		
915.250	0.250	C5		staccato
915.500	0.250	E5		
915.500	0.250	C5		staccato
915.750	0.250	E5		
915.750	0.125	F5		
915.875	0.125	E5		
916.000	0.125	D5		
916.125	0.125	C5		
916.750	0.500	B4		
916.750	0.250	G#4		
917.000	0.250	E4		
917.250	0.250	A4		staccato
917.500	0.250	C5		
917.500	0.250	B4		staccato
917.750	0.250	D5		
918.250	0.250	C5		staccato
918.500	0.250	E5		
918.500	0.250	C5		staccato
918.750	0.250	E5		
918.750	0.125	F5		
918.875	0.125	E5		
919.000	0.125	D5		
919.125	0.125	C5		
919.750	0.500	G#4		
920.250	0.500	B4		
920.250	0.125	B4		
920.375	0.125	A4		
920.500	0.125	G#4		
920.625	0.125	A4		
921.250	0.250	C5		staccato
921.500	0.250	rest		
921.750	0.125	D5		
921.875	0.125	C5		
922.000	0.125	B4		
922.125	0.125	C5		
923.000	0.250	E5		staccato
923.250	0.250	rest		
923.500	0.125	F5		
923.625	0.125	E5		
923.750	0.125	D#5		
923.875	0.125	E5		
924.750	0.125	B5		
924.875	0.125	A5		
925.000	0.125	G#5		
925.125	0.125	A5		
925.250	0.125	B5		
925.375	0.125	A5		
925.500	0.125	G#5		
925.625	0.125	A5		
926.250	0.500	C6		
926.750	0.250	A5		staccato
927.000	0.250	B5		staccato
928.000	0.250	C6		staccato
928.250	0.250	B5		staccato
928.500	0.250	A5		staccato
928.750	0.250	G#5		staccato
929.500	0.250	A5		staccato
929.750	0.250	E5		staccato
930.000	0.250	F5		staccato
930.250	0.250	D5		staccato
931.000	0.500	C5		
931.500	0.375	B4		
931.500	0.062	C5		
931.562	0.062	B4		
931.625	0.062	C5		
931.688	0.062	B4		
931.750	0.062	C5		
931.812	0.062	B4		
931.875	0.062	A4		
931.938	0.062	B4		
933.000	0.500	A4		
934.000	0.250	C5		staccato
934.250	0.250	E5		
934.250	0.250	D5		staccato
934.500	0.250	F5		
935.000	0.250	E5		staccato
935.250	0.250	G5		
935.250	0.250	E5		staccato
935.500	0.250	G5		
935.500	0.125	A5		
935.625	0.125	G5		
935.750	0.125	F5		
935.875	0.125	E5		
936.500	0.500	D5		
936.500	0.250	B4		
936.750	0.250	G4		
937.000	0.250	C5		staccato
937.250	0.250	E5		
937.250	0.250	D5		staccato
937.500	0.250	F5		
938.000	0.250	E5		staccato
938.250	0.250	G5		
938.250	0.250	E5		staccato
938.500	0.250	G5		
938.500	0.125	A5		
938.625	0.125	G5		
938.750	0.125	F5		
938.875	0.125	E5		
939.500	0.500	B4		
940.000	0.500	D5		
940.000	0.250	A4		staccato
940.250	0.250	C5		
940.250	0.250	B4		staccato
940.500	0.250	D5		
941.500	0.250	C5		staccato
941.750	0.250	E5		
941.750	0.250	C5		staccato
942.000	0.250	E5		
942.000	0.125	F5		
942.125	0.125	E5		
942.250	0.125	D5		
942.375	0.125	C5		
943.000	0.500	B4		
943.000	0.250	G#4		
943.250	0.250	E4		
943.500	0.250	A4		staccato
943.750	0.250	C5		
943.750	0.250	B4		staccato
944.000	0.250	D5		
944.500	0.250	C5		staccato
944.750	0.250	E5		
944.750	0.250	C5		staccato
945.000	0.250	E5		
945.000	0.125	F5		
945.125	0.125	E5		
945.250	0.125	D5		
945.375	0.125	C5		
946.000	0.500	G#4		
946.500	0.500	B4		
946.500	0.125	B4		
946.625	0.125	A4		
946.750	0.125	G#4		
946.875	0.125	A4		
947.500	0.250	C5		staccato
947.750	0.250	rest		
948.000	0.125	D5		
948.125	0.125	C5		
948.250	0.125	B4		
948.375	0.125	C5		
949.250	0.250	E5		staccato
949.500	0.250	rest		
949.750	0.125	F5		
949.875	0.125	E5		
950.000	0.125	D#5		
950.125	0.125	E5		
951.000	0.125	B5		
951.125	0.125	A5		
951.250	0.125	G#5		
951.375	0.125	A5		
951.500	0.125	B5		
951.625	0.125	A5		
951.750	0.125	G#5		
951.875	0.125	A5		
952.500	0.500	C6		
953.000	0.250	A5		staccato
953.250	0.250	B5		staccato
954.250	0.250	C6		staccato
954.500	0.250	B5		staccato
954.750	0.250	A5		staccato
955.000	0.250	G#5		staccato
955.750	0.250	A5		staccato
956.000	0.250	E5		staccato
956.250	0.250	F5		staccato
956.500	0.250	D5		staccato
957.250	0.500	C5		
957.750	0.375	B4		
957.750	0.062	C5		
957.812	0.062	B4		
957.875	0.062	C5		
957.938	0.062	B4		
958.000	0.062	C5		
958.062	0.062	B4		
958.125	0.062	A4		
958.188	0.062	B4		
959.250	0.500	A4		
960.250	0.250	C5		staccato
960.500	0.250	E5		
960.500	0.250	D5		staccato
960.750	0.250	F5		
961.250	0.250	E5		staccato
961.500	0.250	G5		
961.500	0.250	E5		staccato
961.750	0.250	G5		
961.750	0.125	A5		
961.875	0.125	G5		
962.000	0.125	F5		
962.125	0.125	E5		
962.750	0.500	D5		
962.750	0.250	B4		
963.000	0.250	G4		
963.250	0.250	C5		staccato
963.500	0.250	E5		
963.500	0.250	D5		staccato
963.750	0.250	F5		
964.250	0.250	E5		staccato
964.500	0.250	G5		
964.500	0.250	E5		staccato
964.750	0.250	G5		
964.750	0.125	A5		
964.875	0.125	G5		
965.000	0.125	F5		
965.125	0.125	E5		
965.750	0.500	B4		
966.250	0.500	D5		
966.250	0.250	A4		staccato
966.500	0.250	C5		
966.500	0.250	B4		staccato
966.750	0.250	D5		
967.750	0.250	C5		staccato
968.000	0.250	E5		
968.000	0.250	C5		staccato
968.250	0.250	E5		
968.250	0.125	F5		
968.375	0.125	E5		
968.500	0.125	D5		
968.625	0.125	C5		
969.250	0.500	B4		
969.250	0.250	G#4		
969.500	0.250	E4		
969.750	0.250	A4		staccato
970.000	0.250	C5		
970.000	0.250	B4		staccato
970.250	0.250	D5		
970.750	0.250	C5		staccato
971.000	0.250	E5		
971.000	0.250	C5		staccato
971.250	0.250	E5		
971.250	0.125	F5		
971.375	0.125	E5		
971.500	0.125	D5		
971.625	0.125	C5		
972.250	0.500	G#4		
972.750	0.500	B4		
972.750	0.125	B4		
972.875	0.125	A4		
973.000	0.125	G#4		
973.125	0.125	A4		
973.750	0.250	C5		staccato
974.000	0.250	rest		
974.250	0.125	D5		
974.375	0.125	C5		
974.500	0.125	B4		
974.625	0.125	C5		
975.500	0.250	E5		staccato
975.750	0.250	rest		
976.000	0.125	F5		
976.125	0.125	E5		
976.250	0.125	D#5		
976.375	0.125	E5		
977.250	0.125	B5		
977.375	0.125	A5		
977.500	0.125	G#5		
977.625	0.125	A5		
977.750	0.125	B5		
977.875	0.125	A5		
978.000	0.125	G#5		
978.125	0.125	A5		
978.750	0.500	C6		
979.250	0.250	A5		staccato
979.500	0.250	B5		staccato
980.500	0.250	C6		staccato
980.750	0.250	B5		staccato
981.000	0.250	A5		staccato
981.250	0.250	G#5		staccato
982.000	0.250	A5		staccato
982.250	0.250	E5		staccato
982.500	0.250	F5		staccato
982.750	0.250	D5		staccato
983.500	0.500	C5		
984.000	0.375	B4		
984.000	0.062	C5		
984.062	0.062	B4		
984.125	0.062	C5		
984.188	0.062	B4		
984.250	0.062	C5		
984.312	0.062	B4		
984.375	0.062	A4		
984.438	0.062	B4		
985.500	0.500	A4		
986.500	0.250	C5		staccato
986.750	0.250	E5		
986.750	0.250	D5		staccato
987.000	0.250	F5		
987.500	0.250	E5		staccato
987.750	0.250	G5		
987.750	0.250	E5		staccato
988.000	0.250	G5		
988.000	0.125	A5		
988.125	0.125	G5		
988.250	0.125	F5		
988.375	0.125	E5		
989.000	0.500	D5		
989.000	0.250	B4		
989.250	0.250	G4		
989.500	0.250	C5		staccato
989.750	0.250	E5		
989.750	0.250	D5		staccato
990.000	0.250	F5		
990.500	0.250	E5		staccato
990.750	0.250	G5		
990.750	0.250	E5		staccato
991.000	0.250	G5		
991.000	0.125	A5		
991.125	0.125	G5		
991.250	0.125	F5		
991.375	0.125	E5		
992.000	0.500	B4		
992.500	0.500	D5		
992.500	0.250	A4		staccato
992.750	0.250	C5		
992.750	0.250	B4		staccato
993.000	0.250	D5		
994.000	0.250	C5		staccato
994.250	0.250	E5		
994.250	0.250	C5		staccato
994.500	0.250	E5		
994.500	0.125	F5		
994.625	0.125	E5		
994.750	0.125	D5		
994.875	0.125	C5		
995.500	0.500	B4		
995.500	0.250	G#4		
995.750	0.250	E4		
996.000	0.250	A4		staccato
996.250	0.250	C5		
996.250	0.250	B4		staccato
996.500	0.250	D5		
997.000	0.250	C5		staccato
997.250	0.250	E5		
997.250	0.250	C5		staccato
997.500	0.250	E5		
997.500	0.125	F5		
997.625	0.125	E5		
997.750	0.125	D5		
997.875	0.125	C5		
998.500	0.500	G#4		
999.000	0.500	B4		
999.000	0.125	B4		
999.125	0.125	A4		
999.250	0.125	G#4		
999.375	0.125	A4		
1000.000	0.250	C5		staccato
1000.250	0.250	rest		
1000.500	0.125	D5		
1000.625	0.125	C5		
1000.750	0.125	B4		
1000.875	0.125	C5		
1001.750	0.250	E5		staccato
1002.000	0.250	rest		
1002.250	0.125	F5		
1002.375	0.125	E5		
1002.500	0.125	D#5		
1002.625	0.125	E5		
1003.500	0.125	B5		
1003.625	0.125	A5		
1003.750	0.125	G#5		
1003.875	0.125	A5		
1004.000	0.125	B5		
1004.125	0.125	A5		
1004.250	0.125	G#5		
1004.375	0.125	A5		
1005.000	0.500	C6		
1005.500	0.250	A5		staccato
1005.750	0.250	B5		staccato
1006.750	0.250	C6		staccato
1007.000	0.250	B5		staccato
1007.250	0.250	A5		staccato
1007.500	0.250	G#5		staccato
1008.250	0.250	A5		staccato
1008.500	0.250	E5		staccato
1008.750	0.250	F5		staccato
1009.000	0.250	D5		staccato
1009.750	0.500	C5		
1010.250	0.375	B4		
1010.250	0.062	C5		
1010.312	0.062	B4		
1010.375	0.062	C5		
1010.438	0.062	B4		
1010.500	0.062	C5		
1010.562	0.062	B4		
1010.625	0.062	A4		
1010.688	0.062	B4		
1011.750	0.500	A4		
1012.750	0.250	C5		staccato
1013.000	0.250	E5		
1013.000	0.250	D5		staccato
1013.250	0.250	F5		
1013.750	0.250	E5		staccato
1014.000	0.250	G5		
1014.000	0.250	E5		staccato
1014.250	0.250	G5		
1014.250	0.125	A5		
1014.375	0.125	G5		
1014.500	0.125	F5		
1014.625	0.125	E5		
1015.250	0.500	D5		
1015.250	0.250	B4		
1015.500	0.250	G4		
1015.750	0.250	C5		staccato
1016.000	0.250	E5		
1016.000	0.250	D5		staccato
1016.250	0.250	F5		
1016.750	0.250	E5		staccato
1017.000	0.250	G5		
1017.000	0.250	E5		staccato
1017.250	0.250	G5		
1017.250	0.125	A5		
1017.375	0.125	G5		
1017.500	0.125	F5		
1017.625	0.125	E5		
1018.250	0.500	B4		
1018.750	0.500	D5		
1018.750	0.250	A4		staccato
1019.000	0.250	C5		
1019.000	0.250	B4		staccato
1019.250	0.250	D5		
1020.250	0.250	C5		staccato
1020.500	0.250	E5		
1020.500	0.250	C5		staccato
1020.750	0.250	E5		
1020.750	0.125	F5		
1020.875	0.125	E5		
1021.000	0.125	D5		
1021.125	0.125	C5		
1021.750	0.500	B4		
1021.750	0.250	G#4		
1022.000	0.250	E4		
1022.250	0.250	A4		staccato
1022.500	0.250	C5		
1022.500	0.250	B4		staccato
1022.750	0.250	D5		
1023.250	0.250	C5		staccato
1023.500	0.250	E5		
1023.500	0.250	C5		staccato
1023.750	0.250	E5		
1023.750	0.125	F5		
1023.875	0.125	E5		
1024.000	0.125	D5		
1024.125	0.125	C5		
1024.750	0.500	G#4		
1025.250	0.500	B4		
1025.250	0.125	B4		
1025.375	0.125	A4		
1025.500	0.125	G#4		
1025.625	0.125	A4		
1026.250	0.250	C5		staccato
1026.500	0.250	rest		
1026.750	0.125	D5		
1026.875	0.125	C5		
1027.000	0.125	B4		
1027.125	0.125	C5		
1028.000	0.250	E5		staccato
1028.250	0.250	rest		
1028.500	0.125	F5		
1028.625	0.125	E5		
1028.750	0.125	D#5		
1028.875	0.125	E5		
1029.750	0.125	B5		
1029.875	0.125	A5		
1030.000	0.125	G#5		
1030.125	0.125	A5		
1030.250	0.125	B5		
1030.375	0.125	A5		
1030.500	0.125	G#5		
1030.625	0.125	A5		
1031.250	0.500	C6		
1031.750	0.250	A5		staccato
1032.000	0.250	B5		staccato
1033.000	0.250	C6		staccato
1033.250	0.250	B5		staccato
1033.500	0.250	A5		staccato
1033.750	0.250	G#5		staccato
1034.500	0.250	A5		staccato
1034.750	0.250	E5		staccato
1035.000	0.250	F5		staccato
1035.250	0.250	D5		staccato
1036.000	0.500	C5		
1036.500	0.375	B4		
1036.500	0.062	C5		
1036.562	0.062	B4		
1036.625	0.062	C5		
1036.688	0.062	B4		
1036.750	0.062	C5		
1036.812	0.062	B4		
1036.875	0.062	A4		
1036.938	0.062	B4		
1038.000	0.500	A4		
1039.000	0.250	C5		staccato
1039.250	0.250	E5		
1039.250	0.250	D5		staccato
1039.500	0.250	F5		
1040.000	0.250	E5		staccato
1040.250	0.250	G5		
1040.250	0.250	E5		staccato
1040.500	0.250	G5		
1040.500	0.125	A5		
1040.625	0.125	G5		
1040.750	0.125	F5		
1040.875	0.125	E5		
1041.500	0.500	D5		
1041.500	0.250	B4		
1041.750	0.250	G4		
1042.000	0.250	C5		staccato
1042.250	0.250	E5		
1042.250	0.250	D5		staccato
1042.500	0.250	F5		
1043.000	0.250	E5		staccato
1043.250	0.250	G5		
1043.250	0.250	E5		staccato
1043.500	0.250	G5		
1043.500	0.125	A5		
1043.625	0.125	G5		
1043.750	0.125	F5		
1043.875	0.125	E5		
1044.500	0.500	B4		
1045.000	0.500	D5		
1045.000	0.250	A4		staccato
1045.250	0.250	C5		
1045.250	0.250	B4		staccato
1045.500	0.250	D5		
1046.500	0.250	C5		staccato
1046.750	0.250	E5		
1046.750	0.250	C5		staccato
1047.000	0.250	E5		
1047.000	0.125	F5		
1047.125	0.125	E5		
1047.250	0.125	D5		
1047.375	0.125	C5		
1048.000	0.500	B4		
1048.000	0.250	G#4		
1048.250	0.250	E4		
1048.500	0.250	A4		staccato
1048.750	0.250	C5		
1048.750	0.250	B4		staccato
1049.000	0.250	D5		
1049.500	0.250	C5		staccato
1049.750	0.250	E5		
1049.750	0.250	C5		staccato
1050.000	0.250	E5		
1050.000	0.125	F5		
1050.125	0.125	E5		
1050.250	0.125	D5		
1050.375	0.125	C5		
1051.000	0.500	G#4		
1051.500	0.500	B4		
1051.500	0.125	B4		
1051.625	0.125	A4		
1051.750	0.125	G#4		
1051.875	0.125	A4		
1052.500	0.250	C5		staccato
1052.750	0.250	rest		
1053.000	0.125	D5		
1053.125	0.125	C5		
1053.250	0.125	B4		
1053.375	0.125	C5		
1054.250	0.250	E5		staccato
1054.500	0.250	rest		
1054.750	0.125	F5		
1054.875	0.125	E5		
1055.000	0.125	D#5		
1055.125	0.125	E5		
1056.000	0.125	B5		
1056.125	0.125	A5		
1056.250	0.125	G#5		
1056.375	0.125	A5		
1056.500	0.125	B5		
1056.625	0.125	A5		
1056.750	0.125	G#5		
1056.875	0.125	A5		
1057.500	0.500	C6		
1058.000	0.250	A5		staccato
1058.250	0.250	B5		staccato
1059.250	0.250	C6		staccato
1059.500	0.250	B5		staccato
1059.750	0.250	A5		staccato
1060.000	0.250	G#5		staccato
1060.750	0.250	A5		staccato
1061.000	0.250	E5		staccato
1061.250	0.250	F5		staccato
1061.500	0.250	D5		staccato
1062.250	0.500	C5		
1062.750	0.375	B4		
1062.750	0.062	C5		
1062.812	0.062	B4		
1062.875	0.062	C5		
1062.938	0.062	B4		
1063.000	0.062	C5		
1063.062	0.062	B4		
1063.125	0.062	A4		
1063.188	0.062	B4		
1064.250	0.500	A4		
1065.250	0.250	C5		staccato
1065.500	0.250	E5		
1065.500	0.250	D5		staccato
1065.750	0.250	F5		
1066.250	0.250	E5		staccato
1066.500	0.250	G5		
1066.500	0.250	E5		staccato
1066.750	0.250	G5		
1066.750	0.125	A5		
1066.875	0.125	G5		
1067.000	0.125	F5		
1067.125	0.125	E5		
1067.750	0.500	D5		
1067.750	0.250	B4		
1068.000	0.250	G4		
1068.250	0.250	C5		staccato
1068.500	0.250	E5		
1068.500	0.250	D5		staccato
1068.750	0.250	F5		
1069.250	0.250	E5		staccato
1069.500	0.250	G5		
1069.500	0.250	E5		staccato
1069.750	0.250	G5		
1069.750	0.125	A5		
1069.875	0.125	G5		
1070.000	0.125	F5		
1070.125	0.125	E5		
1070.750	0.500	B4		
1071.250	0.500	D5		
1071.250	0.250	A4		staccato
1071.500	0.250	C5		
1071.500	0.250	B4		staccato
1071.750	0.250	D5		
1072.750	0.250	C5		staccato
1073.000	0.250	E5		
1073.000	0.250	C5		staccato
1073.250	0.250	E5		
1073.250	0.125	F5		
1073.375	0.125	E5		
1073.500	0.125	D5		
1073.625	0.125	C5		
1074.250	0.500	B4		
1074.250	0.250	G#4		
1074.500	0.250	E4		
1074.750	0.250	A4		staccato
1075.000	0.250	C5		
1075.000	0.250	B4		staccato
1075.250	0.250	D5		
1075.750	0.250	C5		staccato
1076.000	0.250	E5		
1076.000	0.250	C5		staccato
1076.250	0.250	E5		
1076.250	0.125	F5		
1076.375	0.125	E5		
1076.500	0.125	D5		
1076.625	0.125	C5		
1077.250	0.500	G#4		
1077.750	0.500	B4		
1077.750	0.125	B4		
1077.875	0.125	A4		
1078.000	0.125	G#4		
1078.125	0.125	A4		
1078.750	0.250	C5		staccato
1079.000	0.250	rest		
1079.250	0.125	D5		
1079.375	0.125	C5		
1079.500	0.125	B4		
1079.625	0.125	C5		
1080.500	0.250	E5		staccato
1080.750	0.250	rest		
1081.000	0.125	F5		
1081.125	0.125	E5		
1081.250	0.125	D#5		
1081.375	0.125	E5		
1082.250	0.125	B5		
1082.375	0.125	A5		
1082.500	0.125	G#5		
1082.625	0.125	A5		
1082.750	0.125	B5		
1082.875	0.125	A5		
1083.000	0.125	G#5		
1083.125	0.125	A5		
1083.750	0.500	C6		
1084.250	0.250	A5		staccato
1084.500	0.250	B5		staccato
1085.500	0.250	C6		staccato
1085.750	0.250	B5		staccato
1086.000	0.250	A5		staccato
1086.250	0.250	G#5		staccato
1087.000	0.250	A5		staccato
1087.250	0.250	E5		staccato
1087.500	0.250	F5		staccato
1087.750	0.250	D5		staccato
1088.500	0.500	C5		
1089.000	0.375	B4		
1089.000	0.062	C5		
1089.062	0.062	B4		
1089.125	0.062	C5		
1089.188	0.062	B4		
1089.250	0.062	C5		
1089.312	0.062	B4		
1089.375	0.062	A4		
1089.438	0.062	B4		
1090.500	0.500	A4		
1091.500	0.250	C5		staccato
1091.750	0.250	E5		
1091.750	0.250	D5		staccato
1092.000	0.250	F5		
1092.500	0.250	E5		staccato
1092.750	0.250	G5		
1092.750	0.250	E5		staccato
1093.000	0.250	G5		
1093.000	0.125	A5		
1093.125	0.125	G5		
1093.250	0.125	F5		
1093.375	0.125	E5		
1094.000	0.500	D5		
1094.000	0.250	B4		
1094.250	0.250	G4		
1094.500	0.250	C5		staccato
1094.750	0.250	E5		
1094.750	0.250	D5		staccato
1095.000	0.250	F5		
1095.500	0.250	E5		staccato
1095.750	0.250	G5		
1095.750	0.250	E5		staccato
1096.000	0.250	G5		
1096.000	0.125	A5		
1096.125	0.125	G5		
1096.250	0.125	F5		
1096.375	0.125	E5		
1097.000	0.500	B4		
1097.500	0.500	D5		
1097.500	0.250	A4		staccato
1097.750	0.250	C5		
1097.750	0.250	B4		staccato
1098.000	0.250	D5		
1099.000	0.250	C5		staccato
1099.250	0.250	E5		
1099.250	0.250	C5		staccato
1099.500	0.250	E5		
1099.500	0.125	F5		
1099.625	0.125	E5		
1099.750	0.125	D5		
1099.875	0.125	C5		
1100.500	0.500	B4		
1100.500	0.250	G#4		
1100.750	0.250	E4		
1101.000	0.250	A4		staccato
1101.250	0.250	C5		
1101.250	0.250	B4		staccato
1101.500	0.250	D5		
1102.000	0.250	C5		staccato
1102.250	0.250	E5		
1102.250	0.250	C5		staccato
1102.500	0.250	E5		
1102.500	0.125	F5		
1102.625	0.125	E5		
1102.750	0.125	D5		
1102.875	0.125	C5		
1103.500	0.500	G#4		
1104.000	0.500	B4		
1104.000	0.125	B4		
1104.125	0.125	A4		
1104.250	0.125	G#4		
1104.375	0.125	A4		
1105.000	0.250	C5		staccato
1105.250	0.250	rest		
1105.500	0.125	D5		
1105.625	0.125	C5		
1105.750	0.125	B4		
1105.875	0.125	C5		
1106.750	0.250	E5		staccato
1107.000	0.250	rest		
1107.250	0.125	F5		
1107.375	0.125	E5		
1107.500	0.125	D#5		
1107.625	0.125	E5		
1108.500	0.125	B5		
1108.625	0.125	A5		
1108.750	0.125	G#5		
1108.875	0.125	A5		
1109.000	0.125	B5		
1109.125	0.125	A5		
1109.250	0.125	G#5		
1109.375	0.125	A5		
1110.000	0.500	C6		
1110.500	0.250	A5		staccato
1110.750	0.250	B5		staccato
1111.750	0.250	C6		staccato
1112.000	0.250	B5		staccato
1112.250	0.250	A5		staccato
1112.500	0.250	G#5		staccato
1113.250	0.250	A5		staccato
1113.500	0.250	E5		staccato
1113.750	0.250	F5		staccato
1114.000	0.250	D5		staccato
1114.750	0.500	C5		
1115.250	0.375	B4		
1115.250	0.062	C5		
1115.312	0.062	B4		
1115.375	0.062	C5		
1115.438	0.062	B4		
1115.500	0.062	C5		
1115.562	0.062	B4		
1115.625	0.062	A4		
1115.688	0.062	B4		
1116.750	0.500	A4		
1117.750	0.250	C5		staccato
1118.000	0.250	E5		
